|provider |sport_code|external_fixture_id|external_league_id|season   |home_team_external_id|home_canonical_team_id|home_canonical_team_name|away_team_external_id|away_canonical_team_id|away_canonical_team_name|fixture_date                 |status_text|home_score                                                                                           |away_score                                                                                           |
|api_sport|basketball|359458             |117               |2023-2024|2338                 |118,275               |Real Madrid             |2329                 |118,267               |Barcelona               |2023-10-01 18:30:00.000 +0200|FT         |{'total': 86, 'over_time': None, 'quarter_1': 14, 'quarter_2': 23, 'quarter_3': 22, 'quarter_4': 27} |{'total': 79, 'over_time': None, 'quarter_1': 13, 'quarter_2': 20, 'quarter_3': 17, 'quarter_4': 29} |
|api_sport|basketball|359459             |117               |2023-2024|2337                 |118,274               |Obradoiro CAB           |1695                 |118,265               |Bilbao                  |2023-10-04 20:00:00.000 +0200|FT         |{'total': 77, 'over_time': None, 'quarter_1': 16, 'quarter_2': 24, 'quarter_3': 21, 'quarter_4': 16} |{'total': 78, 'over_time': None, 'quarter_1': 18, 'quarter_2': 23, 'quarter_3': 15, 'quarter_4': 22} |
|api_sport|basketball|359460             |117               |2023-2024|1698                 |118,266               |Manresa                 |2330                 |118,268               |Basket Zaragoza         |2023-10-07 18:00:00.000 +0200|FT         |{'total': 81, 'over_time': None, 'quarter_1': 25, 'quarter_2': 22, 'quarter_3': 14, 'quarter_4': 20} |{'total': 75, 'over_time': None, 'quarter_1': 21, 'quarter_2': 17, 'quarter_3': 8, 'quarter_4': 29}  |
|api_sport|basketball|359461             |117               |2023-2024|1132                 |118,263               |Palencia                |2334                 |118,271               |Joventut Badalona       |2023-10-07 18:00:00.000 +0200|FT         |{'total': 69, 'over_time': None, 'quarter_1': 17, 'quarter_2': 12, 'quarter_3': 19, 'quarter_4': 21} |{'total': 75, 'over_time': None, 'quarter_1': 14, 'quarter_2': 21, 'quarter_3': 25, 'quarter_4': 15} |
|api_sport|basketball|359463             |117               |2023-2024|2339                 |118,276               |Tenerife                |1120                 |118,261               |Breogan                 |2023-10-07 20:45:00.000 +0200|AOT        |{'total': 88, 'over_time': 14, 'quarter_1': 18, 'quarter_2': 11, 'quarter_3': 14, 'quarter_4': 31}   |{'total': 81, 'over_time': 7, 'quarter_1': 24, 'quarter_2': 3, 'quarter_3': 15, 'quarter_4': 32}     |
|api_sport|basketball|359462             |117               |2023-2024|1695                 |118,265               |Bilbao                  |2336                 |118,273               |Murcia                  |2023-10-08 12:30:00.000 +0200|FT         |{'total': 77, 'over_time': None, 'quarter_1': 12, 'quarter_2': 28, 'quarter_3': 13, 'quarter_4': 24} |{'total': 68, 'over_time': None, 'quarter_1': 10, 'quarter_2': 14, 'quarter_3': 22, 'quarter_4': 22} |
|api_sport|basketball|359464             |117               |2023-2024|2329                 |118,267               |Barcelona               |2335                 |118,272               |MoraBanc Andorra        |2023-10-08 12:30:00.000 +0200|FT         |{'total': 91, 'over_time': None, 'quarter_1': 16, 'quarter_2': 21, 'quarter_3': 27, 'quarter_4': 27} |{'total': 87, 'over_time': None, 'quarter_1': 24, 'quarter_2': 23, 'quarter_3': 18, 'quarter_4': 22} |
|api_sport|basketball|359465             |117               |2023-2024|2333                 |118,270               |Gran Canaria            |2340                 |118,277               |Unicaja                 |2023-10-08 13:00:00.000 +0200|FT         |{'total': 76, 'over_time': None, 'quarter_1': 21, 'quarter_2': 25, 'quarter_3': 12, 'quarter_4': 18} |{'total': 69, 'over_time': None, 'quarter_1': 22, 'quarter_2': 14, 'quarter_3': 22, 'quarter_4': 11} |
|api_sport|basketball|359466             |117               |2023-2024|1125                 |118,262               |Granada                 |2331                 |118,269               |Baskonia                |2023-10-08 17:00:00.000 +0200|FT         |{'total': 81, 'over_time': None, 'quarter_1': 13, 'quarter_2': 20, 'quarter_3': 23, 'quarter_4': 25} |{'total': 90, 'over_time': None, 'quarter_1': 20, 'quarter_2': 25, 'quarter_3': 17, 'quarter_4': 28} |
|api_sport|basketball|359467             |117               |2023-2024|2341                 |118,278               |Valencia                |2337                 |118,274               |Obradoiro CAB           |2023-10-08 17:00:00.000 +0200|FT         |{'total': 85, 'over_time': None, 'quarter_1': 21, 'quarter_2': 14, 'quarter_3': 23, 'quarter_4': 27} |{'total': 79, 'over_time': None, 'quarter_1': 20, 'quarter_2': 16, 'quarter_3': 18, 'quarter_4': 25} |
