"player_external_id"
"101350"
"104827"
"106737"
"1094"
"113587"
"11379"
"118360"
"119762"
"119948"
"122230"
"127122"
"128962"
"128980"
"129697"
"129701"
"133992"
"134465"
"134470"
"134555"
"136790"
"137225"
"138848"
"138971"
"139491"
"142973"
"143176"
"143207"
"143255"
"143806"
"144507"
"144708"
"146745"
"152012"
"152089"
"155852"
"157004"
"157024"
"161963"
"17398"
"17407"
"17474"
"17561"
"17639"
"17740"
"17742"
"177678"
"17877"
"17916"
"182245"
"19051"
"19175"
"19184"
"19306"
"193263"
"19333"
"19496"
"19616"
"19618"
"19710"
"19730"
"1976"
"19853"
"19862"
"19938"
"200188"
"20159"
"201773"
"20227"
"20844"
"21233"
"21441"
"215501"
"2459"
"24793"
"2615"
"263812"
"276980"
"277434"
"278233"
"280258"
"284309"
"284427"
"285356"
"286343"
"289618"
"295661"
"297185"
"305803"
"311773"
"313761"
"328127"
"329230"
"329350"
"330238"
"330448"
"334003"
"344272"
"345273"
"350122"
"366074"
"37242"
"383823"
"384488"
"384581"
"384582"
"392062"
"392064"
"394592"
"394599"
"400330"
"400893"
"401033"
"403255"
"404104"
"405256"
"40774"
"411970"
"416190"
"428596"
"428597"
"430334"
"430458"
"430466"
"430468"
"430469"
"431123"
"436"
"436351"
"436375"
"438091"
"438097"
"444111"
"444293"
"444294"
"444296"
"444297"
"444298"
"445963"
"447469"
"447470"
"44868"
"44878"
"449043"
"449044"
"449049"
"44905"
"449523"
"449524"
"449525"
"449528"
"449531"
"449533"
"449536"
"449537"
"450680"
"450682"
"450684"
"450685"
"450688"
"450689"
"450691"
"450692"
"450693"
"450701"
"451213"
"451875"
"453917"
"454113"
"458572"
"460986"
"464193"
"46732"
"46782"
"46803"
"46849"
"468603"
"46890"
"46941"
"46961"
"47211"
"473006"
"47320"
"47321"
"47408"
"47525"
"48014"
"50051"
"50190"
"51319"
"58"
"61888"
"62019"
"62028"
"62038"
"62233"
"62482"
"62598"
"62615"
"62731"
"62793"
"62830"
"62842"
"62964"
"62992"
"63020"
"63036"
"63043"
"63938"
"69275"
"69298"
"70078"
"741"
"77623"
"80112"
"82060"
"82210"
"82967"
"84086"
"90646"
"92525"
