|provider    |sport_code|external_league_id|season|external_fixture_id|fixture_date                 |home_team_external_id|away_team_external_id|mapped_home_team_id|mapped_away_team_id|mapping_status|
|api_football|football  |135               |2022  |882159             |2023-06-04 21:00:00.000 +0200|494                  |496                  |                   |                   |MISSING_BOTH  |
|api_football|football  |135               |2022  |882154             |2023-06-04 21:00:00.000 +0200|497                  |515                  |                   |13,383             |MISSING_HOME  |
|api_football|football  |135               |2022  |882157             |2023-06-04 21:00:00.000 +0200|489                  |504                  |12,122             |                   |MISSING_AWAY  |
|api_football|football  |135               |2022  |882155             |2023-06-04 21:00:00.000 +0200|867                  |500                  |                   |12,130             |MISSING_HOME  |
|api_football|football  |135               |2022  |1030674            |2023-06-11 20:45:00.000 +0200|515                  |504                  |13,383             |                   |MISSING_AWAY  |
|api_football|football  |135               |2023  |1052255            |2023-08-19 18:30:00.000 +0200|512                  |492                  |12,751             |                   |MISSING_AWAY  |
|api_football|football  |135               |2023  |1052254            |2023-08-19 18:30:00.000 +0200|511                  |504                  |12,135             |                   |MISSING_AWAY  |
|api_football|football  |135               |2023  |1052256            |2023-08-19 20:45:00.000 +0200|495                  |502                  |                   |12,131             |MISSING_HOME  |
|api_football|football  |135               |2023  |1052259            |2023-08-20 18:30:00.000 +0200|497                  |514                  |                   |13,019             |MISSING_HOME  |
|api_football|football  |135               |2023  |1052260            |2023-08-20 18:30:00.000 +0200|488                  |499                  |                   |12,129             |MISSING_HOME  |
|api_football|football  |135               |2023  |1052262            |2023-08-20 20:45:00.000 +0200|494                  |496                  |                   |                   |MISSING_BOTH  |
|api_football|football  |135               |2023  |1052258            |2023-08-20 20:45:00.000 +0200|867                  |487                  |                   |                   |MISSING_BOTH  |
|api_football|football  |135               |2023  |1052261            |2023-08-21 18:30:00.000 +0200|503                  |490                  |                   |                   |MISSING_BOTH  |
|api_football|football  |135               |2023  |1052266            |2023-08-26 20:45:00.000 +0200|504                  |497                  |                   |                   |MISSING_BOTH  |
|api_football|football  |135               |2023  |1052269            |2023-08-26 20:45:00.000 +0200|489                  |503                  |12,122             |                   |MISSING_AWAY  |
|api_football|football  |135               |2023  |1052267            |2023-08-27 18:30:00.000 +0200|496                  |500                  |                   |12,130             |MISSING_HOME  |
|api_football|football  |135               |2023  |1052264            |2023-08-27 18:30:00.000 +0200|502                  |867                  |12,131             |                   |MISSING_AWAY  |
|api_football|football  |135               |2023  |1052268            |2023-08-27 20:45:00.000 +0200|487                  |495                  |                   |                   |MISSING_BOTH  |
|api_football|football  |135               |2023  |1052271            |2023-08-27 20:45:00.000 +0200|492                  |488                  |                   |                   |MISSING_BOTH  |
|api_football|football  |135               |2023  |1052272            |2023-08-28 18:30:00.000 +0200|514                  |494                  |13,019             |                   |MISSING_AWAY  |
|api_football|football  |135               |2023  |1052263            |2023-08-28 20:45:00.000 +0200|490                  |505                  |                   |12,134             |MISSING_HOME  |
|api_football|football  |135               |2023  |1052280            |2023-09-01 18:30:00.000 +0200|488                  |504                  |                   |                   |MISSING_BOTH  |
|api_football|football  |135               |2023  |1052279            |2023-09-01 20:45:00.000 +0200|497                  |489                  |                   |12,122             |MISSING_HOME  |
|api_football|football  |135               |2023  |1052282            |2023-09-02 18:30:00.000 +0200|494                  |512                  |                   |12,751             |MISSING_HOME  |
|api_football|football  |135               |2023  |1052274            |2023-09-02 18:30:00.000 +0200|500                  |490                  |12,130             |                   |MISSING_AWAY  |
|api_football|football  |135               |2023  |1052278            |2023-09-02 20:45:00.000 +0200|492                  |487                  |                   |                   |MISSING_BOTH  |
|api_football|football  |135               |2023  |1052281            |2023-09-03 18:30:00.000 +0200|503                  |495                  |                   |                   |MISSING_BOTH  |
|api_football|football  |135               |2023  |1052275            |2023-09-03 20:45:00.000 +0200|511                  |496                  |12,135             |                   |MISSING_AWAY  |
|api_football|football  |135               |2023  |1052277            |2023-09-03 20:45:00.000 +0200|867                  |514                  |                   |13,019             |MISSING_HOME  |
|api_football|football  |135               |2023  |1052289            |2023-09-16 15:00:00.000 +0200|496                  |487                  |                   |                   |MISSING_BOTH  |
|api_football|football  |135               |2023  |1052286            |2023-09-16 20:45:00.000 +0200|495                  |492                  |                   |                   |MISSING_BOTH  |
|api_football|football  |135               |2023  |1052283            |2023-09-17 12:30:00.000 +0200|490                  |494                  |                   |                   |MISSING_BOTH  |
|api_football|football  |135               |2023  |1052285            |2023-09-17 15:00:00.000 +0200|512                  |488                  |12,751             |                   |MISSING_AWAY  |
|api_football|football  |135               |2023  |1052290            |2023-09-17 15:00:00.000 +0200|1579                 |867                  |12,140             |                   |MISSING_AWAY  |
|api_football|football  |135               |2023  |1052291            |2023-09-17 20:45:00.000 +0200|497                  |511                  |                   |12,135             |MISSING_HOME  |
|api_football|football  |135               |2023  |1052292            |2023-09-18 18:30:00.000 +0200|514                  |503                  |13,019             |                   |MISSING_AWAY  |
|api_football|football  |135               |2023  |1052287            |2023-09-18 20:45:00.000 +0200|504                  |500                  |                   |12,130             |MISSING_HOME  |
|api_football|football  |135               |2023  |1052297            |2023-09-22 20:45:00.000 +0200|867                  |495                  |                   |                   |MISSING_BOTH  |
|api_football|football  |135               |2023  |1052298            |2023-09-23 15:00:00.000 +0200|489                  |504                  |12,122             |                   |MISSING_AWAY  |
|api_football|football  |135               |2023  |1052300            |2023-09-23 18:00:00.000 +0200|488                  |496                  |                   |                   |MISSING_BOTH  |
|api_football|football  |135               |2023  |1052296            |2023-09-23 20:45:00.000 +0200|487                  |1579                 |                   |12,140             |MISSING_HOME  |
|api_football|football  |135               |2023  |1052293            |2023-09-24 15:00:00.000 +0200|499                  |490                  |12,129             |                   |MISSING_AWAY  |
|api_football|football  |135               |2023  |1052302            |2023-09-24 15:00:00.000 +0200|494                  |502                  |                   |12,131             |MISSING_HOME  |
|api_football|football  |135               |2023  |1052294            |2023-09-24 18:00:00.000 +0200|500                  |492                  |12,130             |                   |MISSING_AWAY  |
|api_football|football  |135               |2023  |1052301            |2023-09-24 20:45:00.000 +0200|503                  |497                  |                   |                   |MISSING_BOTH  |
|api_football|football  |135               |2023  |1052309            |2023-09-26 20:45:00.000 +0200|496                  |867                  |                   |                   |MISSING_BOTH  |
|api_football|football  |135               |2023  |1052307            |2023-09-27 18:30:00.000 +0200|504                  |499                  |                   |12,129             |MISSING_HOME  |
|api_football|football  |135               |2023  |1052303            |2023-09-27 18:30:00.000 +0200|490                  |489                  |                   |12,122             |MISSING_HOME  |
|api_football|football  |135               |2023  |1052310            |2023-09-27 20:45:00.000 +0200|487                  |503                  |                   |                   |MISSING_BOTH  |
|api_football|football  |135               |2023  |1052308            |2023-09-27 20:45:00.000 +0200|505                  |488                  |12,134             |                   |MISSING_AWAY  |
|api_football|football  |135               |2023  |1052312            |2023-09-27 20:45:00.000 +0200|492                  |494                  |                   |                   |MISSING_BOTH  |
|api_football|football  |135               |2023  |1052306            |2023-09-28 20:45:00.000 +0200|495                  |497                  |                   |                   |MISSING_BOTH  |
|api_football|football  |135               |2023  |1052316            |2023-09-30 15:00:00.000 +0200|867                  |492                  |                   |                   |MISSING_BOTH  |
|api_football|football  |135               |2023  |1052317            |2023-09-30 18:00:00.000 +0200|489                  |487                  |12,122             |                   |MISSING_AWAY  |
|api_football|football  |135               |2023  |1052322            |2023-10-01 15:00:00.000 +0200|494                  |495                  |                   |                   |MISSING_BOTH  |
|api_football|football  |135               |2023  |1052313            |2023-10-01 18:00:00.000 +0200|499                  |496                  |12,129             |                   |MISSING_AWAY  |
|api_football|football  |135               |2023  |1052318            |2023-10-01 20:45:00.000 +0200|497                  |512                  |                   |12,751             |MISSING_HOME  |
|api_football|football  |135               |2023  |1052320            |2023-10-02 18:30:00.000 +0200|488                  |1579                 |                   |12,140             |MISSING_HOME  |
|api_football|football  |135               |2023  |1052321            |2023-10-02 18:30:00.000 +0200|503                  |504                  |                   |                   |MISSING_BOTH  |
|api_football|football  |135               |2023  |1052315            |2023-10-02 20:45:00.000 +0200|502                  |490                  |12,131             |                   |MISSING_AWAY  |
|api_football|football  |135               |2023  |1052324            |2023-10-06 18:30:00.000 +0200|511                  |494                  |12,135             |                   |MISSING_AWAY  |
|api_football|football  |135               |2023  |1052330            |2023-10-06 20:45:00.000 +0200|867                  |488                  |                   |                   |MISSING_BOTH  |
|api_football|football  |135               |2023  |1052328            |2023-10-07 18:00:00.000 +0200|496                  |503                  |                   |                   |MISSING_BOTH  |
|api_football|football  |135               |2023  |1052326            |2023-10-07 20:45:00.000 +0200|495                  |489                  |                   |12,122             |MISSING_HOME  |
|api_football|football  |135               |2023  |1052329            |2023-10-08 15:00:00.000 +0200|487                  |499                  |                   |12,129             |MISSING_HOME  |
|api_football|football  |135               |2023  |1052325            |2023-10-08 15:00:00.000 +0200|512                  |504                  |12,751             |                   |MISSING_AWAY  |
|api_football|football  |135               |2023  |1052323            |2023-10-08 18:00:00.000 +0200|490                  |497                  |                   |                   |MISSING_BOTH  |
|api_football|football  |135               |2023  |1052332            |2023-10-08 20:45:00.000 +0200|492                  |502                  |                   |12,131             |MISSING_HOME  |
|api_football|football  |135               |2023  |1052336            |2023-10-21 15:00:00.000 +0200|504                  |492                  |                   |                   |MISSING_BOTH  |
|api_football|football  |135               |2023  |1052341            |2023-10-21 18:00:00.000 +0200|503                  |505                  |                   |12,134             |MISSING_HOME  |
|api_football|football  |135               |2023  |1052340            |2023-10-21 20:45:00.000 +0200|488                  |487                  |                   |                   |MISSING_BOTH  |
|api_football|football  |135               |2023  |1052338            |2023-10-22 12:30:00.000 +0200|497                  |1579                 |                   |12,140             |MISSING_HOME  |
|api_football|football  |135               |2023  |1052339            |2023-10-22 15:00:00.000 +0200|514                  |490                  |13,019             |                   |MISSING_AWAY  |
|api_football|football  |135               |2023  |1052333            |2023-10-22 18:00:00.000 +0200|499                  |495                  |12,129             |                   |MISSING_AWAY  |
|api_football|football  |135               |2023  |1052337            |2023-10-22 20:45:00.000 +0200|489                  |496                  |12,122             |                   |MISSING_AWAY  |
|api_football|football  |135               |2023  |1052342            |2023-10-23 18:30:00.000 +0200|494                  |867                  |                   |                   |MISSING_BOTH  |
|api_football|football  |135               |2023  |1052345            |2023-10-27 20:45:00.000 +0200|495                  |514                  |                   |13,019             |MISSING_HOME  |
|api_football|football  |135               |2023  |1052352            |2023-10-28 15:00:00.000 +0200|488                  |500                  |                   |12,130             |MISSING_HOME  |
|api_football|football  |135               |2023  |1052349            |2023-10-28 18:00:00.000 +0200|867                  |503                  |                   |                   |MISSING_BOTH  |
|api_football|football  |135               |2023  |1052347            |2023-10-28 20:45:00.000 +0200|496                  |504                  |                   |                   |MISSING_BOTH  |
|api_football|football  |135               |2023  |1052343            |2023-10-29 12:30:00.000 +0100|490                  |512                  |                   |12,751             |MISSING_HOME  |
|api_football|football  |135               |2023  |1052350            |2023-10-29 15:00:00.000 +0100|1579                 |494                  |12,140             |                   |MISSING_AWAY  |
|api_football|football  |135               |2023  |1052346            |2023-10-29 18:00:00.000 +0100|505                  |497                  |12,134             |                   |MISSING_AWAY  |
|api_football|football  |135               |2023  |1052351            |2023-10-29 20:45:00.000 +0100|492                  |489                  |                   |12,122             |MISSING_HOME  |
|api_football|football  |135               |2023  |1052348            |2023-10-30 20:45:00.000 +0100|487                  |502                  |                   |12,131             |MISSING_HOME  |
|api_football|football  |135               |2023  |1052354            |2023-11-03 20:45:00.000 +0100|500                  |487                  |12,130             |                   |MISSING_AWAY  |
|api_football|football  |135               |2023  |1052361            |2023-11-04 15:00:00.000 +0100|514                  |492                  |13,019             |                   |MISSING_AWAY  |
|api_football|football  |135               |2023  |1052359            |2023-11-04 20:45:00.000 +0100|489                  |494                  |12,122             |                   |MISSING_AWAY  |
|api_football|football  |135               |2023  |1052358            |2023-11-05 12:30:00.000 +0100|504                  |1579                 |                   |12,140             |MISSING_HOME  |
|api_football|football  |135               |2023  |1052355            |2023-11-05 15:00:00.000 +0100|490                  |495                  |                   |                   |MISSING_BOTH  |
|api_football|football  |135               |2023  |1052360            |2023-11-05 18:00:00.000 +0100|497                  |867                  |                   |                   |MISSING_BOTH  |
|api_football|football  |135               |2023  |1052356            |2023-11-05 20:45:00.000 +0100|502                  |496                  |12,131             |                   |MISSING_AWAY  |
|api_football|football  |135               |2023  |1052362            |2023-11-06 20:45:00.000 +0100|503                  |488                  |                   |                   |MISSING_BOTH  |
|api_football|football  |135               |2023  |1052371            |2023-11-10 18:30:00.000 +0100|488                  |514                  |                   |13,019             |MISSING_HOME  |
|api_football|football  |135               |2023  |1052364            |2023-11-10 20:45:00.000 +0100|495                  |504                  |                   |                   |MISSING_BOTH  |
|api_football|football  |135               |2023  |1052368            |2023-11-11 15:00:00.000 +0100|867                  |489                  |                   |12,122             |MISSING_HOME  |
|api_football|football  |135               |2023  |1052366            |2023-11-11 18:00:00.000 +0100|496                  |490                  |                   |                   |MISSING_BOTH  |
|api_football|football  |135               |2023  |1052369            |2023-11-11 20:45:00.000 +0100|1579                 |503                  |12,140             |                   |MISSING_AWAY  |
|api_football|football  |135               |2023  |1052370            |2023-11-12 12:30:00.000 +0100|492                  |511                  |                   |12,135             |MISSING_HOME  |
|api_football|football  |135               |2023  |1052372            |2023-11-12 15:00:00.000 +0100|494                  |499                  |                   |12,129             |MISSING_HOME  |
|api_football|football  |135               |2023  |1052367            |2023-11-12 18:00:00.000 +0100|487                  |497                  |                   |                   |MISSING_BOTH  |
|api_football|football  |135               |2023  |1052382            |2023-11-25 15:00:00.000 +0100|514                  |487                  |13,019             |                   |MISSING_AWAY  |
|api_football|football  |135               |2023  |1052373            |2023-11-25 18:00:00.000 +0100|499                  |492                  |12,129             |                   |MISSING_AWAY  |
|api_football|football  |135               |2023  |1052375            |2023-11-26 12:30:00.000 +0100|490                  |1579                 |                   |12,140             |MISSING_HOME  |
|api_football|football  |135               |2023  |1052376            |2023-11-26 15:00:00.000 +0100|511                  |488                  |12,135             |                   |MISSING_AWAY  |
|api_football|football  |135               |2023  |1052377            |2023-11-26 15:00:00.000 +0100|512                  |495                  |12,751             |                   |MISSING_AWAY  |
|api_football|football  |135               |2023  |1052381            |2023-11-26 18:00:00.000 +0100|497                  |494                  |                   |                   |MISSING_BOTH  |
|api_football|football  |135               |2023  |1052379            |2023-11-26 20:45:00.000 +0100|496                  |505                  |                   |12,134             |MISSING_HOME  |
|api_football|football  |135               |2023  |1052378            |2023-11-27 18:30:00.000 +0100|504                  |867                  |                   |                   |MISSING_BOTH  |
|api_football|football  |135               |2023  |1052374            |2023-11-27 20:45:00.000 +0100|500                  |503                  |12,130             |                   |MISSING_AWAY  |
|api_football|football  |135               |2023  |1052388            |2023-12-01 20:45:00.000 +0100|1579                 |496                  |12,140             |                   |MISSING_AWAY  |
|api_football|football  |135               |2023  |1052384            |2023-12-02 15:00:00.000 +0100|495                  |511                  |                   |12,135             |MISSING_HOME  |
|api_football|football  |135               |2023  |1052385            |2023-12-02 18:00:00.000 +0100|487                  |490                  |                   |                   |MISSING_BOTH  |
|api_football|football  |135               |2023  |1052386            |2023-12-03 12:30:00.000 +0100|867                  |500                  |                   |12,130             |MISSING_HOME  |
|api_football|football  |135               |2023  |1052392            |2023-12-03 15:00:00.000 +0100|494                  |504                  |                   |                   |MISSING_BOTH  |
|api_football|football  |135               |2023  |1052390            |2023-12-03 18:00:00.000 +0100|488                  |497                  |                   |                   |MISSING_BOTH  |
|api_football|football  |135               |2023  |1052389            |2023-12-03 20:45:00.000 +0100|492                  |505                  |                   |12,134             |MISSING_HOME  |
|api_football|football  |135               |2023  |1052391            |2023-12-04 20:45:00.000 +0100|503                  |499                  |                   |12,129             |MISSING_HOME  |
|api_football|football  |135               |2023  |1052399            |2023-12-08 20:45:00.000 +0100|496                  |492                  |                   |                   |MISSING_BOTH  |
|api_football|football  |135               |2023  |1052397            |2023-12-09 15:00:00.000 +0100|504                  |487                  |                   |                   |MISSING_BOTH  |
|api_football|football  |135               |2023  |1052398            |2023-12-09 20:45:00.000 +0100|505                  |494                  |12,134             |                   |MISSING_AWAY  |
|api_football|football  |135               |2023  |1052396            |2023-12-10 12:30:00.000 +0100|512                  |503                  |12,751             |                   |MISSING_AWAY  |
|api_football|football  |135               |2023  |1052400            |2023-12-10 15:00:00.000 +0100|1579                 |495                  |12,140             |                   |MISSING_AWAY  |
|api_football|football  |135               |2023  |1052401            |2023-12-10 20:45:00.000 +0100|497                  |502                  |                   |12,131             |MISSING_HOME  |
|api_football|football  |135               |2023  |1052395            |2023-12-11 18:30:00.000 +0100|511                  |867                  |12,135             |                   |MISSING_AWAY  |
|api_football|football  |135               |2023  |1052394            |2023-12-11 20:45:00.000 +0100|490                  |488                  |                   |                   |MISSING_BOTH  |
|api_football|football  |135               |2023  |1052406            |2023-12-15 20:45:00.000 +0100|495                  |496                  |                   |                   |MISSING_BOTH  |
|api_football|football  |135               |2023  |1052408            |2023-12-16 15:00:00.000 +0100|867                  |512                  |                   |12,751             |MISSING_HOME  |
|api_football|football  |135               |2023  |1052410            |2023-12-16 18:00:00.000 +0100|492                  |490                  |                   |                   |MISSING_BOTH  |
|api_football|football  |135               |2023  |1052411            |2023-12-16 20:45:00.000 +0100|503                  |511                  |                   |12,135             |MISSING_HOME  |
|api_football|football  |135               |2023  |1052405            |2023-12-17 15:00:00.000 +0100|502                  |504                  |12,131             |                   |MISSING_AWAY  |
|api_football|football  |135               |2023  |1052412            |2023-12-17 15:00:00.000 +0100|494                  |488                  |                   |                   |MISSING_BOTH  |
|api_football|football  |135               |2023  |1052404            |2023-12-17 18:00:00.000 +0100|500                  |497                  |12,130             |                   |MISSING_AWAY  |
|api_football|football  |135               |2023  |1052407            |2023-12-17 20:45:00.000 +0100|487                  |505                  |                   |12,134             |MISSING_HOME  |
|api_football|football  |135               |2023  |1052421            |2023-12-22 18:30:00.000 +0100|488                  |495                  |                   |                   |MISSING_BOTH  |
|api_football|football  |135               |2023  |1052414            |2023-12-22 18:30:00.000 +0100|511                  |487                  |12,135             |                   |MISSING_AWAY  |
|api_football|football  |135               |2023  |1052415            |2023-12-23 12:30:00.000 +0100|512                  |496                  |12,751             |                   |MISSING_AWAY  |
|api_football|football  |135               |2023  |1052422            |2023-12-23 15:00:00.000 +0100|503                  |494                  |                   |                   |MISSING_BOTH  |
|api_football|football  |135               |2023  |1052416            |2023-12-23 18:00:00.000 +0100|504                  |490                  |                   |                   |MISSING_BOTH  |
|api_football|football  |135               |2023  |1052417            |2023-12-23 18:00:00.000 +0100|505                  |867                  |12,134             |                   |MISSING_AWAY  |
|api_football|football  |135               |2023  |1052419            |2023-12-23 20:45:00.000 +0100|497                  |492                  |                   |                   |MISSING_BOTH  |
|api_football|football  |135               |2023  |1052425            |2023-12-29 18:30:00.000 +0100|502                  |503                  |12,131             |                   |MISSING_AWAY  |
|api_football|football  |135               |2023  |1052431            |2023-12-29 18:30:00.000 +0100|492                  |1579                 |                   |12,140             |MISSING_HOME  |
|api_football|football  |135               |2023  |1052429            |2023-12-29 20:45:00.000 +0100|487                  |512                  |                   |12,751             |MISSING_HOME  |
|api_football|football  |135               |2023  |1052426            |2023-12-29 20:45:00.000 +0100|495                  |505                  |                   |12,134             |MISSING_HOME  |
|api_football|football  |135               |2023  |1052423            |2023-12-30 12:30:00.000 +0100|499                  |867                  |12,129             |                   |MISSING_AWAY  |
|api_football|football  |135               |2023  |1052424            |2023-12-30 15:00:00.000 +0100|490                  |511                  |                   |12,135             |MISSING_HOME  |
|api_football|football  |135               |2023  |1052432            |2023-12-30 15:00:00.000 +0100|494                  |500                  |                   |12,130             |MISSING_HOME  |
|api_football|football  |135               |2023  |1052427            |2023-12-30 18:00:00.000 +0100|504                  |514                  |                   |13,019             |MISSING_HOME  |
|api_football|football  |135               |2023  |1052430            |2023-12-30 18:00:00.000 +0100|489                  |488                  |12,122             |                   |MISSING_AWAY  |
|api_football|football  |135               |2023  |1052428            |2023-12-30 20:45:00.000 +0100|496                  |497                  |                   |                   |MISSING_BOTH  |
|api_football|football  |135               |2023  |1052433            |2024-01-05 20:45:00.000 +0100|500                  |495                  |12,130             |                   |MISSING_AWAY  |
|api_football|football  |135               |2023  |1052436            |2024-01-06 12:30:00.000 +0100|505                  |504                  |12,134             |                   |MISSING_AWAY  |
|api_football|football  |135               |2023  |1052437            |2024-01-06 18:00:00.000 +0100|867                  |490                  |                   |                   |MISSING_BOTH  |
|api_football|football  |135               |2023  |1052440            |2024-01-06 20:45:00.000 +0100|488                  |502                  |                   |12,131             |MISSING_HOME  |
|api_football|football  |135               |2023  |1052441            |2024-01-07 15:00:00.000 +0100|503                  |492                  |                   |                   |MISSING_BOTH  |
|api_football|football  |135               |2023  |1052442            |2024-01-07 15:00:00.000 +0100|494                  |487                  |                   |                   |MISSING_BOTH  |
|api_football|football  |135               |2023  |1052439            |2024-01-07 18:00:00.000 +0100|514                  |496                  |13,019             |                   |MISSING_AWAY  |
|api_football|football  |135               |2023  |1052438            |2024-01-07 20:45:00.000 +0100|497                  |499                  |                   |12,129             |MISSING_HOME  |
|api_football|football  |135               |2023  |1052446            |2024-01-13 15:00:00.000 +0100|495                  |503                  |                   |                   |MISSING_BOTH  |
|api_football|football  |135               |2023  |1052452            |2024-01-13 15:00:00.000 +0100|492                  |514                  |                   |13,019             |MISSING_HOME  |
|api_football|football  |135               |2023  |1052447            |2024-01-13 18:00:00.000 +0100|504                  |511                  |                   |12,135             |MISSING_HOME  |
|api_football|football  |135               |2023  |1052449            |2024-01-14 12:30:00.000 +0100|487                  |867                  |                   |                   |MISSING_BOTH  |
|api_football|football  |135               |2023  |1052444            |2024-01-14 15:00:00.000 +0100|490                  |500                  |                   |12,130             |MISSING_HOME  |
|api_football|football  |135               |2023  |1052445            |2024-01-14 18:00:00.000 +0100|502                  |494                  |12,131             |                   |MISSING_AWAY  |
|api_football|football  |135               |2023  |1052450            |2024-01-14 20:45:00.000 +0100|489                  |497                  |12,122             |                   |MISSING_AWAY  |
|api_football|football  |135               |2023  |1052448            |2024-01-16 20:45:00.000 +0100|496                  |488                  |                   |                   |MISSING_BOTH  |
|api_football|football  |135               |2023  |1052458            |2024-01-20 18:00:00.000 +0100|497                  |504                  |                   |                   |MISSING_BOTH  |
|api_football|football  |135               |2023  |1052462            |2024-01-20 20:45:00.000 +0100|494                  |489                  |                   |12,122             |MISSING_HOME  |
|api_football|football  |135               |2023  |1052455            |2024-01-21 12:30:00.000 +0100|512                  |490                  |12,751             |                   |MISSING_AWAY  |
|api_football|football  |135               |2023  |1052459            |2024-01-21 18:00:00.000 +0100|514                  |495                  |13,019             |                   |MISSING_AWAY  |
|api_football|football  |135               |2023  |1052457            |2024-01-21 20:45:00.000 +0100|867                  |496                  |                   |                   |MISSING_BOTH  |
|api_football|football  |135               |2023  |1052464            |2024-01-26 20:45:00.000 +0100|490                  |503                  |                   |                   |MISSING_BOTH  |
|api_football|football  |135               |2023  |1052463            |2024-01-27 15:00:00.000 +0100|499                  |494                  |12,129             |                   |MISSING_AWAY  |
|api_football|football  |135               |2023  |1052468            |2024-01-27 18:00:00.000 +0100|496                  |511                  |                   |12,135             |MISSING_HOME  |
|api_football|football  |135               |2023  |1052466            |2024-01-28 12:30:00.000 +0100|495                  |867                  |                   |                   |MISSING_BOTH  |
|api_football|football  |135               |2023  |1052471            |2024-01-28 15:00:00.000 +0100|1579                 |488                  |12,140             |                   |MISSING_AWAY  |
|api_football|football  |135               |2023  |1052467            |2024-01-28 15:00:00.000 +0100|504                  |512                  |                   |12,751             |MISSING_HOME  |
|api_football|football  |135               |2023  |1052469            |2024-01-28 18:00:00.000 +0100|487                  |492                  |                   |                   |MISSING_BOTH  |
|api_football|football  |135               |2023  |1052472            |2024-01-29 20:45:00.000 +0100|514                  |497                  |13,019             |                   |MISSING_AWAY  |
|api_football|football  |135               |2023  |1052478            |2024-02-02 20:45:00.000 +0100|867                  |502                  |                   |12,131             |MISSING_HOME  |
|api_football|football  |135               |2023  |1052475            |2024-02-03 15:00:00.000 +0100|511                  |495                  |12,135             |                   |MISSING_AWAY  |
|api_football|football  |135               |2023  |1052482            |2024-02-03 15:00:00.000 +0100|494                  |1579                 |                   |12,140             |MISSING_HOME  |
|api_football|football  |135               |2023  |1052474            |2024-02-03 20:45:00.000 +0100|500                  |488                  |12,130             |                   |MISSING_AWAY  |
|api_football|football  |135               |2023  |1052481            |2024-02-04 12:30:00.000 +0100|503                  |514                  |                   |13,019             |MISSING_HOME  |
|api_football|football  |135               |2023  |1052479            |2024-02-04 15:00:00.000 +0100|492                  |504                  |                   |                   |MISSING_BOTH  |
|api_football|football  |135               |2023  |1052473            |2024-02-04 18:00:00.000 +0100|499                  |487                  |12,129             |                   |MISSING_AWAY  |
|api_football|football  |135               |2023  |1052477            |2024-02-04 20:45:00.000 +0100|505                  |496                  |12,134             |                   |MISSING_AWAY  |
|api_football|football  |135               |2023  |1052480            |2024-02-05 20:45:00.000 +0100|497                  |490                  |                   |                   |MISSING_BOTH  |
|api_football|football  |135               |2023  |1052484            |2024-02-10 15:00:00.000 +0100|490                  |487                  |                   |                   |MISSING_BOTH  |
|api_football|football  |135               |2023  |1052490            |2024-02-10 18:00:00.000 +0100|497                  |505                  |                   |12,134             |MISSING_HOME  |
|api_football|football  |135               |2023  |1052492            |2024-02-10 20:45:00.000 +0100|488                  |503                  |                   |                   |MISSING_BOTH  |
|api_football|football  |135               |2023  |1052483            |2024-02-11 15:00:00.000 +0100|500                  |867                  |12,130             |                   |MISSING_AWAY  |
|api_football|football  |135               |2023  |1052489            |2024-02-11 15:00:00.000 +0100|1579                 |504                  |12,140             |                   |MISSING_AWAY  |
|api_football|football  |135               |2023  |1052486            |2024-02-11 18:00:00.000 +0100|495                  |499                  |                   |12,129             |MISSING_HOME  |
|api_football|football  |135               |2023  |1052488            |2024-02-11 20:45:00.000 +0100|489                  |492                  |12,122             |                   |MISSING_AWAY  |
|api_football|football  |135               |2023  |1052487            |2024-02-12 20:45:00.000 +0100|496                  |494                  |                   |                   |MISSING_BOTH  |
|api_football|football  |135               |2023  |1052501            |2024-02-16 19:00:00.000 +0100|503                  |867                  |                   |                   |MISSING_BOTH  |
