|run_id                |league_id|season|fixture_id|kickoff                      |status|raw_home_team_id|raw_away_team_id|
|20,260,416,223,527,869|184      |2,024 |1,221,517 |2024-11-02 16:00:00.000 +0100|FT    |6,762           |7,431           |
|20,260,416,223,527,869|184      |2,024 |1,221,518 |2024-11-02 16:00:00.000 +0100|FT    |6,764           |4,669           |
|20,260,416,223,527,869|184      |2,024 |1,221,519 |2024-11-02 16:00:00.000 +0100|FT    |6,766           |4,250           |
|20,260,416,223,527,869|184      |2,024 |1,221,520 |2024-11-02 16:00:00.000 +0100|FT    |6,767           |6,785           |
|20,260,416,223,527,869|184      |2,024 |1,221,521 |2024-11-02 16:00:00.000 +0100|FT    |6,777           |6,781           |
|20,260,416,223,527,869|184      |2,024 |1,221,522 |2024-11-09 16:00:00.000 +0100|FT    |7,431           |6,767           |
|20,260,416,223,527,869|184      |2,024 |1,221,523 |2024-11-09 16:00:00.000 +0100|FT    |6,764           |6,785           |
|20,260,416,223,527,869|184      |2,024 |1,221,524 |2024-11-09 16:00:00.000 +0100|FT    |6,766           |6,762           |
|20,260,416,223,527,869|184      |2,024 |1,221,525 |2024-11-09 16:00:00.000 +0100|FT    |4,250           |6,781           |
|20,260,416,223,527,869|184      |2,024 |1,221,526 |2024-11-09 16:00:00.000 +0100|FT    |4,669           |6,777           |
|20,260,416,223,527,869|184      |2,024 |1,221,527 |2024-11-16 16:00:00.000 +0100|FT    |6,762           |6,764           |
|20,260,416,223,527,869|184      |2,024 |1,221,528 |2024-11-16 16:00:00.000 +0100|FT    |6,767           |4,250           |
|20,260,416,223,527,869|184      |2,024 |1,221,529 |2024-11-16 16:00:00.000 +0100|FT    |6,777           |6,766           |
|20,260,416,223,527,869|184      |2,024 |1,221,530 |2024-11-16 16:00:00.000 +0100|FT    |6,785           |7,431           |
|20,260,416,223,527,869|184      |2,024 |1,221,531 |2024-11-16 16:00:00.000 +0100|FT    |6,781           |4,669           |
|20,260,416,223,527,869|184      |2,024 |1,221,552 |2024-11-30 16:00:00.000 +0100|FT    |7,431           |6,764           |
|20,260,416,223,527,869|184      |2,024 |1,221,532 |2024-12-03 20:45:00.000 +0100|FT    |7,431           |4,669           |
|20,260,416,223,527,869|184      |2,024 |1,221,538 |2024-12-07 16:00:00.000 +0100|FT    |6,762           |6,777           |
|20,260,416,223,527,869|184      |2,024 |1,221,539 |2024-12-07 16:00:00.000 +0100|FT    |6,764           |6,767           |
|20,260,416,223,527,869|184      |2,024 |1,221,540 |2024-12-07 16:00:00.000 +0100|FT    |4,669           |6,766           |
|20,260,416,223,527,869|184      |2,024 |1,221,536 |2024-12-10 20:45:00.000 +0100|FT    |6,781           |6,785           |
|20,260,416,223,527,869|184      |2,024 |1,221,542 |2024-12-14 16:00:00.000 +0100|FT    |6,767           |4,669           |
|20,260,416,223,527,869|184      |2,024 |1,221,543 |2024-12-14 16:00:00.000 +0100|FT    |4,250           |7,431           |
|20,260,416,223,527,869|184      |2,024 |1,221,544 |2024-12-14 16:00:00.000 +0100|FT    |6,777           |6,764           |
|20,260,416,223,527,869|184      |2,024 |1,221,545 |2024-12-14 16:00:00.000 +0100|FT    |6,785           |6,766           |
|20,260,416,223,527,869|184      |2,024 |1,221,546 |2024-12-14 16:00:00.000 +0100|FT    |6,781           |6,762           |
