|table_name|constraint_name|constraint_type|column_name|foreign_table_schema|foreign_table_name|foreign_column_name|
|api_hockey_leagues|106505_147468_12_not_null|CHECK|||||
|api_hockey_leagues|106505_147468_1_not_null|CHECK|||||
|api_hockey_leagues|106505_147468_2_not_null|CHECK|||||
|api_hockey_leagues_raw|106505_147461_3_not_null|CHECK|||||
|api_hockey_teams|106505_155666_12_not_null|CHECK|||||
|api_hockey_teams|106505_155666_1_not_null|CHECK|||||
|api_hockey_teams|106505_155666_2_not_null|CHECK|||||
|api_hockey_teams|106505_155666_5_not_null|CHECK|||||
|api_hockey_teams_raw|106505_155659_1_not_null|CHECK|||||
|api_hockey_teams_raw|106505_155659_2_not_null|CHECK|||||
|api_hockey_teams_raw|106505_155659_3_not_null|CHECK|||||
|api_tennis_fixtures|106505_557113_1_not_null|CHECK|||||
|api_tennis_fixtures|106505_557113_3_not_null|CHECK|||||
|api_tennis_fixtures|106505_557113_4_not_null|CHECK|||||
|api_tennis_fixtures|api_tennis_fixtures_pkey|PRIMARY KEY|id|staging|api_tennis_fixtures|id|
|api_tennis_fixtures|uq_tn_fx|UNIQUE|provider|staging|api_tennis_fixtures|provider_match_id|
|api_tennis_fixtures|uq_tn_fx|UNIQUE|provider|staging|api_tennis_fixtures|provider|
|api_tennis_fixtures|uq_tn_fx|UNIQUE|provider|staging|api_tennis_fixtures|sport_code|
|api_tennis_fixtures|uq_tn_fx|UNIQUE|sport_code|staging|api_tennis_fixtures|provider|
|api_tennis_fixtures|uq_tn_fx|UNIQUE|sport_code|staging|api_tennis_fixtures|sport_code|
|api_tennis_fixtures|uq_tn_fx|UNIQUE|sport_code|staging|api_tennis_fixtures|provider_match_id|
|api_tennis_fixtures|uq_tn_fx|UNIQUE|provider_match_id|staging|api_tennis_fixtures|provider|
|api_tennis_fixtures|uq_tn_fx|UNIQUE|provider_match_id|staging|api_tennis_fixtures|sport_code|
|api_tennis_fixtures|uq_tn_fx|UNIQUE|provider_match_id|staging|api_tennis_fixtures|provider_match_id|
|api_tennis_fixtures_raw|106505_557099_1_not_null|CHECK|||||
|api_tennis_fixtures_raw|106505_557099_3_not_null|CHECK|||||
|api_tennis_fixtures_raw|106505_557099_4_not_null|CHECK|||||
|api_tennis_fixtures_raw|106505_557099_6_not_null|CHECK|||||
|api_tennis_fixtures_raw|106505_557099_7_not_null|CHECK|||||
|api_tennis_fixtures_raw|106505_557099_8_not_null|CHECK|||||
|api_tennis_fixtures_raw|api_tennis_fixtures_raw_pkey|PRIMARY KEY|id|staging|api_tennis_fixtures_raw|id|
|api_tennis_leagues|106505_557074_14_not_null|CHECK|||||
|api_tennis_leagues|106505_557074_15_not_null|CHECK|||||
|api_tennis_leagues|106505_557074_16_not_null|CHECK|||||
|api_tennis_leagues|106505_557074_1_not_null|CHECK|||||
|api_tennis_leagues|106505_557074_3_not_null|CHECK|||||
|api_tennis_leagues|106505_557074_4_not_null|CHECK|||||
|api_tennis_leagues|106505_557074_5_not_null|CHECK|||||
|api_tennis_leagues|106505_557074_6_not_null|CHECK|||||
|api_tennis_leagues|106505_557074_7_not_null|CHECK|||||
|api_tennis_leagues|api_tennis_leagues_pkey|PRIMARY KEY|id|staging|api_tennis_leagues|id|
|api_tennis_leagues|uq_api_tennis_leagues_unique|UNIQUE|provider|staging|api_tennis_leagues|provider|
|api_tennis_leagues|uq_api_tennis_leagues_unique|UNIQUE|provider|staging|api_tennis_leagues|season|
|api_tennis_leagues|uq_api_tennis_leagues_unique|UNIQUE|provider|staging|api_tennis_leagues|provider_league_id|
|api_tennis_leagues|uq_api_tennis_leagues_unique|UNIQUE|provider|staging|api_tennis_leagues|sport_code|
|api_tennis_leagues|uq_api_tennis_leagues_unique|UNIQUE|sport_code|staging|api_tennis_leagues|season|
|api_tennis_leagues|uq_api_tennis_leagues_unique|UNIQUE|sport_code|staging|api_tennis_leagues|provider|
|api_tennis_leagues|uq_api_tennis_leagues_unique|UNIQUE|sport_code|staging|api_tennis_leagues|sport_code|
|api_tennis_leagues|uq_api_tennis_leagues_unique|UNIQUE|sport_code|staging|api_tennis_leagues|provider_league_id|
|api_tennis_leagues|uq_api_tennis_leagues_unique|UNIQUE|provider_league_id|staging|api_tennis_leagues|provider|
|api_tennis_leagues|uq_api_tennis_leagues_unique|UNIQUE|provider_league_id|staging|api_tennis_leagues|sport_code|
|api_tennis_leagues|uq_api_tennis_leagues_unique|UNIQUE|provider_league_id|staging|api_tennis_leagues|provider_league_id|
|api_tennis_leagues|uq_api_tennis_leagues_unique|UNIQUE|provider_league_id|staging|api_tennis_leagues|season|
|api_tennis_leagues|uq_api_tennis_leagues_unique|UNIQUE|season|staging|api_tennis_leagues|season|
|api_tennis_leagues|uq_api_tennis_leagues_unique|UNIQUE|season|staging|api_tennis_leagues|sport_code|
|api_tennis_leagues|uq_api_tennis_leagues_unique|UNIQUE|season|staging|api_tennis_leagues|provider_league_id|
|api_tennis_leagues|uq_api_tennis_leagues_unique|UNIQUE|season|staging|api_tennis_leagues|provider|
|api_tennis_leagues_raw|106505_557058_1_not_null|CHECK|||||
|api_tennis_leagues_raw|106505_557058_3_not_null|CHECK|||||
|api_tennis_leagues_raw|106505_557058_4_not_null|CHECK|||||
|api_tennis_leagues_raw|106505_557058_7_not_null|CHECK|||||
|api_tennis_leagues_raw|106505_557058_8_not_null|CHECK|||||
|api_tennis_leagues_raw|106505_557058_9_not_null|CHECK|||||
|api_tennis_leagues_raw|api_tennis_leagues_raw_pkey|PRIMARY KEY|id|staging|api_tennis_leagues_raw|id|
|player_provider_map_import|106505_189308_1_not_null|CHECK|||||
|player_provider_map_import|106505_189308_2_not_null|CHECK|||||
|player_provider_map_import|106505_189308_3_not_null|CHECK|||||
|players_import|106505_189299_1_not_null|CHECK|||||
|players_import|106505_189299_2_not_null|CHECK|||||
|players_import|106505_189299_3_not_null|CHECK|||||
|stg_api_american_football_fixtures|106505_475185_18_not_null|CHECK|||||
|stg_api_american_football_fixtures|106505_475185_1_not_null|CHECK|||||
|stg_api_american_football_fixtures|106505_475185_2_not_null|CHECK|||||
|stg_api_american_football_fixtures|106505_475185_3_not_null|CHECK|||||
|stg_api_american_football_fixtures|106505_475185_6_not_null|CHECK|||||
|stg_api_american_football_fixtures|stg_api_american_football_fixtures_pkey|PRIMARY KEY|id|staging|stg_api_american_football_fixtures|id|
