"id","sport_id","name","country","ext_source","ext_league_id","ext_csv_code","theodds_key","enabled_theodds","country_id","tier","is_cup","is_international","created_at","updated_at"
20975,1,Virsliga,Latvia,api_football,"365",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
20976,1,ASEAN Championship,World,api_football,"24",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
20977,1,"1 Lyga",Lithuania,api_football,"361",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
20978,1,A Lyga,Lithuania,api_football,"362",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
20979,1,Community Shield,England,api_football,"528",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
20980,1,Serie B,Brazil,api_football,"72",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
20981,1,Serie C,Brazil,api_football,"75",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
20982,1,Serie D,Brazil,api_football,"76",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
20983,1,Premier League,Uganda,api_football,"585",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
20984,1,Premi?re Division,Mali,api_football,"598",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
20985,1,Copa America,World,api_football,"9",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
20986,1,Major League Soccer,USA,api_football,"253",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
20987,1,US Open Cup,USA,api_football,"257",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
20988,1,Primera Divisi?n - Apertura,Uruguay,api_football,"268",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
20989,1,Primera Divisi?n - Clausura,Uruguay,api_football,"270",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
20990,1,Super League,Uzbekistan,api_football,"369",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
20991,1,Thai League 1,Thailand,api_football,"296",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
20992,1,Thai League 2,Thailand,api_football,"297",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
20993,1,Super Cup,Turkey,api_football,"551",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
20994,1,"1. Deild",Faroe-Islands,api_football,"366",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
20995,1,Meistaradeildin,Faroe-Islands,api_football,"367",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
20996,1,Ykk?nen,Finland,api_football,"245",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
20997,1,Veikkausliiga,Finland,api_football,"244",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
20998,1,Suomen Cup,Finland,api_football,"246",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
20999,1,Kakkonen - Lohko A,Finland,api_football,"247",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21000,1,Kakkonen - Lohko B,Finland,api_football,"248",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21001,1,Kakkonen - Lohko C,Finland,api_football,"249",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21002,1,Troph?e des Champions,France,api_football,"526",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21003,1,Liga Pro,Ecuador,api_football,"242",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21004,1,Liga Pro Serie B,Ecuador,api_football,"243",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21005,1,Super Cup,Egypt,api_football,"539",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21006,1,CECAFA Senior Challenge Cup,World,api_football,"535",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21007,1,Girabola,Angola,api_football,"397",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21008,1,First League,Armenia,api_football,"343",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21009,1,Premier League,Armenia,api_football,"342",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21010,1,Super Cup,Czech-Republic,api_football,"925",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21011,1,Northern NSW NPL,Australia,api_football,"481",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21012,1,Premier League,Belarus,api_football,"116",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21013,1,"1. Division",Belarus,api_football,"117",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21014,1,"2. Division",Belarus,api_football,"118",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21015,1,Super League,Zambia,api_football,"400",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21016,1,V.League 1,Vietnam,api_football,"340",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21017,1,Emperor Cup,Japan,api_football,"102",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21018,1,J-League Cup,Japan,api_football,"101",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21019,1,J1 League,Japan,api_football,"98",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21020,1,J2 League,Japan,api_football,"99",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21021,1,J3 League,Japan,api_football,"100",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21022,1,Premier League,Kazakhstan,api_football,"389",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21023,1,FKF Premier League,Kenya,api_football,"276",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21024,1,DBU Pokalen,Denmark,api_football,"121",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21025,1,Ligue Ha?tienne,Haiti,api_football,"379",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21026,1,SAFF Championship,World,api_football,"28",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21027,1,League Cup,Singapore,api_football,"505",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21028,1,Division di Honor,Aruba,api_football,"421",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21029,1,Cup,Azerbaijan,api_football,"420",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21030,1,FA Cup,Thailand,api_football,"298",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21031,1,National Football League,Fiji,api_football,"376",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21032,1,Feminine Division 1,France,api_football,"64",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21033,1,UEFA Europa League,World,api_football,"3",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21034,1,Erovnuli Liga,Georgia,api_football,"327",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21035,1,Ligue 1,Guinea,api_football,"378",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21036,1,AFC Challenge Cup,World,api_football,"807",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21037,1,World Cup - Qualification Intercontinental Play-offs,World,api_football,"37",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21038,1,Acreano,Brazil,api_football,"520",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21039,1,Super Cup,Italy,api_football,"547",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21040,1,Super Cup,Belgium,api_football,"519",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21041,1,Super Cup,Chile,api_football,"527",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21042,1,"2. Division",Denmark,api_football,"122",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21043,1,"2nd Division - Group 2",Denmark,api_football,"123",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21044,1,Liga Profesional Argentina,Argentina,api_football,"128",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21045,1,League One,Scotland,api_football,"183",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21046,1,League Two,Scotland,api_football,"184",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21047,1,Africa Cup of Nations,World,api_football,"6",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21048,1,Premier League,Ethiopia,api_football,"363",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21049,1,CONCACAF Gold Cup,World,api_football,"22",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21050,1,EAFF E-1 Football Championship,World,api_football,"23",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21051,1,OFC Champions League,World,api_football,"27",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21052,1,Ligi kuu Bara,Tanzania,api_football,"567",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21053,1,USL Championship,USA,api_football,"255",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21054,1,Premier League,Kyrgyzstan,api_football,"569",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21055,1,Division 2 - Norra G?taland,Sweden,api_football,"592",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21056,1,Division 2 - Norra Svealand,Sweden,api_football,"593",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21057,1,Division 2 - Norrland,Sweden,api_football,"594",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21058,1,Division 2 - S?dra Svealand,Sweden,api_football,"595",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21059,1,Division 2 - V?stra G?taland,Sweden,api_football,"596",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21060,1,Division 2 - ?stra G?taland,Sweden,api_football,"597",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21061,1,Cup,Tunisia,api_football,"511",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21062,1,Segunda Divisi?n,Spain,api_football,"141",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21063,1,Serie B,Italy,api_football,"136",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21064,1,Eliteserien,Norway,api_football,"103",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21065,1,Eerste Divisie,Netherlands,api_football,"89",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21066,1,Segunda Liga,Portugal,api_football,"95",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21067,1,Allsvenskan,Sweden,api_football,"113",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21068,1,Primera Divisi?n,Costa-Rica,api_football,"162",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21069,1,?rvalsdeild,Iceland,api_football,"164",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21070,1,Super League,China,api_football,"169",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21071,1,Coppa Italia,Italy,api_football,"137",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21072,1,Botola Pro,Morocco,api_football,"200",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21073,1,Super League,Switzerland,api_football,"207",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21074,1,HNL,Croatia,api_football,"210",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21075,1,Premier League,Russia,api_football,"235",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21076,1,Primera A,Colombia,api_football,"239",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21077,1,Division Profesional - Apertura,Paraguay,api_football,"250",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21078,1,Copa Do Brasil,Brazil,api_football,"73",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21079,1,KNVB Beker,Netherlands,api_football,"90",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21080,1,Challenger Pro League,Belgium,api_football,"145",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21081,1,Second League,Bulgaria,api_football,"173",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21082,1,League One,China,api_football,"170",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21083,1,Capital Territory NPL,Australia,api_football,"189",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21084,1,Primera B,Colombia,api_football,"240",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21085,1,First NL,Croatia,api_football,"211",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21086,1,Serie C - Girone A,Italy,api_football,"138",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21087,1,Super League Women,Belgium,api_football,"146",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21088,1,Brasileiro Women,Brazil,api_football,"74",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21089,1,FA WSL,England,api_football,"44",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21090,1,Frauen Bundesliga,Germany,api_football,"82",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21091,1,Serie A Women,Italy,api_football,"139",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21092,1,Eredivisie Women,Netherlands,api_football,"91",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21093,1,Primera Divisi?n Femenina,Spain,api_football,"142",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21094,1,Copa Argentina,Argentina,api_football,"130",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21095,1,A-League Women,Australia,api_football,"190",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21096,1,First League,Russia,api_football,"236",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21097,1,"1. Deild",Iceland,api_football,"165",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21098,1,Division Intermedia,Paraguay,api_football,"251",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21099,1,"1. Division",Norway,api_football,"104",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21100,1,Superettan,Sweden,api_football,"114",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21101,1,Challenge League,Switzerland,api_football,"208",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21102,1,Liga MX,Mexico,api_football,"262",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21103,1,Liga de Expansi?n MX,Mexico,api_football,"263",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21104,1,Canadian Championship,Canada,api_football,"259",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21105,1,Super League,Malaysia,api_football,"278",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21106,1,Premier League,Malaysia,api_football,"279",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21107,1,Premiership,New-Zealand,api_football,"280",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21108,1,Primera Divisi?n,Peru,api_football,"281",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21109,1,Segunda Divisi?n,Peru,api_football,"282",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21110,1,Liga I,Romania,api_football,"283",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21111,1,Liga II,Romania,api_football,"284",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21112,1,Super Liga,Serbia,api_football,"286",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21113,1,Prva Liga,Serbia,api_football,"287",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21114,1,Premier Soccer League,South-Africa,api_football,"288",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21115,1,"1st Division",South-Africa,api_football,"289",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21116,1,Persian Gulf Pro League,Iran,api_football,"290",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21117,1,Azadegan League,Iran,api_football,"291",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21118,1,K League 1,South-Korea,api_football,"292",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21119,1,K League 2,South-Korea,api_football,"293",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21120,1,Pro League,Saudi-Arabia,api_football,"307",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21121,1,Division 1,Saudi-Arabia,api_football,"308",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21122,1,Division 2,Saudi-Arabia,api_football,"309",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21123,1,Coupe Nationale,Algeria,api_football,"514",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21124,1,Amapaense,Brazil,api_football,"521",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21125,1,Amazonense,Brazil,api_football,"522",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21126,1,Olympics Women,World,api_football,"524",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21127,1,UEFA Super Cup,World,api_football,"531",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21128,1,Super Cup,Netherlands,api_football,"543",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21129,1,Super Cup,Portugal,api_football,"550",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21130,1,Supercupa,Romania,api_football,"555",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21131,1,Super Cup,Spain,api_football,"556",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21132,1,Japan Football League,Japan,api_football,"497",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21133,1,Denmark Series - Group 4,Denmark,api_football,"127",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21134,1,Ettan - Norra,Sweden,api_football,"563",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21135,1,Ettan - S?dra,Sweden,api_football,"564",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21579,1,Sultan Cup,Oman,api_football,"726",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21136,1,Division Profesional - Clausura,Paraguay,api_football,"252",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21137,1,"2. Deild",Iceland,api_football,"166",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21138,1,Premier League,Singapore,api_football,"368",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21139,1,Cup,Bosnia,api_football,"314",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21140,1,Premijer Liga,Bosnia,api_football,"315",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21141,1,First League,Macedonia,api_football,"371",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21142,1,Liga Leumit,Israel,api_football,"382",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21143,1,Ligat Ha'al,Israel,api_football,"383",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21144,1,Ligue 1,Ivory-Coast,api_football,"386",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21145,1,Challenge League,Malta,api_football,"392",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21146,1,Premier League,Malta,api_football,"393",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21147,1,Super Liga,Moldova,api_football,"394",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21148,1,Primera Division,Nicaragua,api_football,"396",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21149,1,Ta?a de Portugal,Portugal,api_football,"96",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21150,1,NPFL,Nigeria,api_football,"399",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21151,1,Premier Soccer League,Zimbabwe,api_football,"401",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21152,1,Sudani Premier League,Sudan,api_football,"402",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21153,1,Ligue 1,Senegal,api_football,"403",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21154,1,Campionato,San-Marino,api_football,"404",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21155,1,Elite One,Cameroon,api_football,"411",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21156,1,C-League,Cambodia,api_football,"410",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21157,1,Premier League,Bahrain,api_football,"417",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21158,1,Championnat National,Benin,api_football,"415",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21159,1,Premier League,Bermuda,api_football,"414",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21160,1,Super League,Bhutan,api_football,"413",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21161,1,Premier League,Botswana,api_football,"412",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21162,1,Premier League,Bangladesh,api_football,"398",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21163,1,CONCACAF Champions League,World,api_football,"16",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21164,1,AFC Champions League,World,api_football,"17",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
21165,1,Gulf Cup of Nations,World,api_football,"25",,,false,,,false,false,2026-02-27 11:57:43.471 +0100,2026-02-27 11:57:43.471 +0100
