|provider_league_id|league_name   |season|player_id|name                  |team_id|team_name                |ext_source  |ext_player_id|
|39                |Premier League|2022  |2,236    |Gary Cahill           |       |                         |api_football|2281         |
|39                |Premier League|2022  |2,226    |H. Arter              |       |                         |api_football|18996        |
|39                |Premier League|2022  |2,244    |H. Blair              |       |                         |api_football|284247       |
|39                |Premier League|2022  |2,252    |H. Graczyk            |       |                         |api_football|284539       |
|39                |Premier League|2022  |2,271    |J. Addae              |       |                         |api_football|350627       |
|39                |Premier League|2022  |2,222    |J. Brooking           |       |                         |api_football|181796       |
|39                |Premier League|2022  |2,303    |J. Kiwior             |       |                         |api_football|61431        |
|39                |Premier League|2022  |2,259    |J. Raymond            |       |                         |api_football|293162       |
|39                |Premier League|2022  |2,260    |J. Sheridan           |       |                         |api_football|293167       |
|39                |Premier League|2022  |2,255    |Kaide Gordon          |       |                         |api_football|286764       |
|39                |Premier League|2022  |586      |Kepa                  |       |                         |api_football|2273         |
|39                |Premier League|2022  |2,220    |K. Hein               |       |                         |api_football|169295       |
|39                |Premier League|2022  |2,221    |Marcelo               |       |                         |api_football|180866       |
|39                |Premier League|2022  |2,251    |M. Cadogan            |       |                         |api_football|284464       |
|39                |Premier League|2022  |2,266    |M. Lewis-Skelly       |       |                         |api_football|313245       |
|39                |Premier League|2022  |2,250    |M. Mothersille        |       |                         |api_football|284459       |
|39                |Premier League|2022  |2,277    |M. Ødegaard           |       |                         |api_football|37127        |
|39                |Premier League|2022  |2,269    |M. Vigor              |       |                         |api_football|344908       |
|39                |Premier League|2022  |2,306    |O. Zinchenko          |       |                         |api_football|641          |
|39                |Premier League|2022  |2,270    |T. Gidaree            |       |                         |api_football|350590       |
|39                |Premier League|2022  |2,233    |W. Saliba             |       |                         |api_football|22090        |
|39                |Premier League|2022  |2,253    |Z. Monlouis           |       |                         |api_football|284557       |
|62                |Ligue 2       |2022  |2,666    |I. Mandefu            |12,879 |Amiens                   |api_football|162111       |
|62                |Ligue 2       |2022  |2,711    |J. Adeyileka          |12,879 |Amiens                   |api_football|353729       |
|62                |Ligue 2       |2022  |2,682    |P. Charruau           |12,879 |Amiens                   |api_football|21052        |
|62                |Ligue 2       |2022  |2,713    |I. Eckenfelder        |12,416 |Annecy                   |api_football|358081       |
|62                |Ligue 2       |2022  |2,691    |J. Gonçalvés          |12,416 |Annecy                   |api_football|23285        |
|62                |Ligue 2       |2022  |2,699    |M. Bado               |12,416 |Annecy                   |api_football|294567       |
|62                |Ligue 2       |2022  |2,677    |M. Sans               |12,416 |Annecy                   |api_football|20799        |
|62                |Ligue 2       |2022  |2,663    |O. Wade               |12,416 |Annecy                   |api_football|113821       |
|62                |Ligue 2       |2022  |2,709    |Q. Manteau            |12,416 |Annecy                   |api_football|346702       |
|62                |Ligue 2       |2022  |2,696    |R. Spano              |12,416 |Annecy                   |api_football|24265        |
|62                |Ligue 2       |2022  |2,771    |S. Pinto Borges       |12,416 |Annecy                   |api_football|8964         |
|62                |Ligue 2       |2022  |2,672    |C. Ben Saada          |12,962 |Bastia                   |api_football|20579        |
