|id   |sport_code|canonical_league_id|provider    |provider_league_id|season|enabled|tier|run_group      |fixtures_days_back|fixtures_days_forward|max_requests_per_run|updated_at                   |
|4,317|FB        |21,314             |api_football|354               |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|4,059|FB        |21,315             |api_football|50                |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|3,954|FB        |21,316             |api_football|51                |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|3,509|FB        |21,317             |api_football|546               |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|4,171|FB        |21,318             |api_football|52                |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|3,428|FB        |21,319             |api_football|53                |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|4,197|FB        |21,320             |api_football|54                |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|3,513|FB        |21,321             |api_football|55                |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|4,763|FB        |21,322             |api_football|56                |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|3,976|FB        |21,323             |api_football|57                |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|4,120|FB        |21,324             |api_football|58                |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|3,625|FB        |21,325             |api_football|59                |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|3,663|FB        |21,326             |api_football|60                |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|4,371|FB        |21,327             |api_football|92                |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|4,116|FB        |21,328             |api_football|93                |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|4,701|FB        |21,329             |api_football|109               |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|4,204|FB        |21,330             |api_football|341               |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|3,964|FB        |21,331             |api_football|238               |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|3,930|FB        |21,332             |api_football|83                |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|4,082|FB        |21,333             |api_football|84                |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|4,363|FB        |21,334             |api_football|85                |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|3,519|FB        |21,335             |api_football|86                |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|4,556|FB        |21,336             |api_football|87                |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|4,068|FB        |21,337             |api_football|426               |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|3,812|FB        |21,338             |api_football|427               |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|3,608|FB        |21,339             |api_football|428               |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|4,389|FB        |21,340             |api_football|429               |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|4,028|FB        |21,341             |api_football|430               |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|4,859|FB        |21,342             |api_football|431               |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|4,714|FB        |21,343             |api_football|432               |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|4,835|FB        |21,344             |api_football|433               |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|4,741|FB        |21,345             |api_football|434               |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|4,844|FB        |21,346             |api_football|435               |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|4,329|FB        |21,347             |api_football|436               |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|4,432|FB        |21,348             |api_football|437               |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|3,514|FB        |21,349             |api_football|438               |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|4,304|FB        |21,350             |api_football|439               |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|3,497|FB        |21,351             |api_football|440               |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|4,067|FB        |21,352             |api_football|441               |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|4,360|FB        |21,353             |api_football|442               |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|4,351|FB        |21,354             |api_football|443               |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|4,739|FB        |21,355             |api_football|574               |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|4,430|FB        |21,356             |api_football|444               |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|4,100|FB        |21,357             |api_football|445               |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|4,548|FB        |21,358             |api_football|446               |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|4,210|FB        |21,359             |api_football|447               |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|3,949|FB        |21,360             |api_football|448               |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|4,448|FB        |21,361             |api_football|449               |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|4,276|FB        |21,362             |api_football|450               |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|4,160|FB        |21,363             |api_football|451               |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|4,357|FB        |21,364             |api_football|452               |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|3,995|FB        |21,365             |api_football|453               |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|4,069|FB        |21,366             |api_football|454               |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|3,376|FB        |21,367             |api_football|455               |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|3,558|FB        |21,368             |api_football|456               |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|4,476|FB        |21,369             |api_football|457               |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|3,619|FB        |21,370             |api_football|458               |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|4,490|FB        |21,371             |api_football|459               |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|4,422|FB        |21,372             |api_football|460               |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|4,621|FB        |21,373             |api_football|461               |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|3,840|FB        |21,374             |api_football|462               |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|3,773|FB        |21,375             |api_football|463               |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|4,731|FB        |21,376             |api_football|464               |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|4,298|FB        |21,377             |api_football|465               |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|3,629|FB        |21,378             |api_football|466               |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|4,670|FB        |21,379             |api_football|467               |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|3,851|FB        |21,380             |api_football|468               |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|3,693|FB        |21,381             |api_football|469               |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|3,677|FB        |21,382             |api_football|470               |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|3,627|FB        |21,383             |api_football|487               |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|4,182|FB        |21,384             |api_football|471               |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|3,854|FB        |21,385             |api_football|472               |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|4,212|FB        |21,386             |api_football|473               |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|3,489|FB        |21,387             |api_football|474               |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|4,497|FB        |21,388             |api_football|484               |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|4,599|FB        |21,389             |api_football|485               |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|3,740|FB        |21,390             |api_football|486               |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|4,496|FB        |21,391             |api_football|489               |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|4,822|FB        |21,392             |api_football|494               |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|3,505|FB        |21,393             |api_football|501               |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|4,263|FB        |21,394             |api_football|502               |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|4,420|FB        |21,395             |api_football|503               |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|3,399|FB        |21,396             |api_football|509               |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|3,477|FB        |21,397             |api_football|566               |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|4,355|FB        |21,398             |api_football|572               |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|4,427|FB        |21,399             |api_football|573               |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|4,095|FB        |21,400             |api_football|575               |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|4,498|FB        |21,401             |api_football|576               |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|3,417|FB        |21,402             |api_football|577               |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|4,362|FB        |21,403             |api_football|578               |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|4,005|FB        |21,404             |api_football|579               |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|4,565|FB        |21,405             |api_football|580               |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|4,353|FB        |21,406             |api_football|581               |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|3,950|FB        |21,407             |api_football|613               |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|4,768|FB        |21,408             |api_football|582               |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|4,628|FB        |21,409             |api_football|583               |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|4,786|FB        |21,410             |api_football|587               |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|3,885|FB        |21,411             |api_football|590               |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|3,811|FB        |21,412             |api_football|599               |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|4,442|FB        |21,413             |api_football|600               |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|3,473|FB        |21,414             |api_football|601               |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|4,064|FB        |21,415             |api_football|620               |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|3,458|FB        |21,416             |api_football|625               |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|4,344|FB        |21,417             |api_football|633               |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|3,891|FB        |21,418             |api_football|634               |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|4,062|FB        |21,419             |api_football|635               |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|3,423|FB        |21,420             |api_football|254               |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|4,394|FB        |21,421             |api_football|260               |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|4,762|FB        |21,422             |api_football|192               |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|4,407|FB        |21,423             |api_football|194               |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|4,234|FB        |21,424             |api_football|195               |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|4,673|FB        |21,425             |api_football|196               |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|3,463|FB        |21,426             |api_football|357               |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|4,826|FB        |21,427             |api_football|358               |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|4,854|FB        |21,428             |api_football|515               |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|3,921|FB        |21,429             |api_football|517               |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|4,725|FB        |21,430             |api_football|518               |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|4,792|FB        |21,431             |api_football|523               |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|3,605|FB        |21,432             |api_football|525               |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|3,689|FB        |21,433             |api_football|533               |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|4,176|FB        |21,434             |api_football|534               |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|3,898|FB        |21,435             |api_football|482               |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|3,881|FB        |21,436             |api_football|275               |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|3,829|FB        |21,437             |api_football|395               |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|3,991|FB        |21,438             |api_football|267               |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|3,711|FB        |21,439             |api_football|171               |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|4,570|FB        |21,440             |api_football|241               |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|4,440|FB        |21,441             |api_football|147               |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|4,121|FB        |21,442             |api_football|167               |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|3,460|FB        |21,443             |api_football|168               |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|4,166|FB        |21,444             |api_football|359               |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|3,420|FB        |21,445             |api_football|360               |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|3,917|FB        |21,446             |api_football|385               |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|4,597|FB        |21,447             |api_football|264               |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|4,642|FB        |21,448             |api_football|11                |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|4,114|FB        |21,449             |api_football|12                |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|4,589|FB        |21,450             |api_football|13                |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|3,913|FB        |21,451             |api_football|209               |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|3,835|FB        |21,452             |api_football|115               |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|4,050|FB        |21,453             |api_football|375               |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|3,621|FB        |21,454             |api_football|181               |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|3,886|FB        |21,455             |api_football|182               |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|3,965|FB        |21,456             |api_football|237               |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|3,652|FB        |21,457             |api_football|97                |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|4,343|FB        |21,458             |api_football|108               |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|4,846|FB        |21,459             |api_football|105               |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|3,439|FB        |21,460             |api_football|294               |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|4,376|FB        |21,461             |api_football|325               |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|4,484|FB        |21,462             |api_football|347               |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|3,655|FB        |21,463             |api_football|565               |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|3,382|FB        |21,464             |api_football|602               |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|3,640|FB        |21,465             |api_football|603               |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|4,065|FB        |21,466             |api_football|604               |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|4,738|FB        |21,467             |api_football|605               |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|3,662|FB        |21,468             |api_football|606               |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|4,361|FB        |21,469             |api_football|607               |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|3,853|FB        |21,470             |api_football|608               |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|4,302|FB        |21,471             |api_football|609               |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|3,731|FB        |21,472             |api_football|610               |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|3,616|FB        |21,473             |api_football|611               |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|4,618|FB        |21,474             |api_football|612               |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|4,173|FB        |21,475             |api_football|614               |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|3,400|FB        |21,476             |api_football|615               |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|3,682|FB        |21,477             |api_football|616               |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|4,606|FB        |21,478             |api_football|617               |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|4,431|FB        |21,479             |api_football|618               |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|3,705|FB        |21,480             |api_football|619               |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|4,049|FB        |21,481             |api_football|621               |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|3,387|FB        |21,482             |api_football|622               |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|4,471|FB        |21,483             |api_football|623               |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|3,718|FB        |21,484             |api_football|624               |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|3,920|FB        |21,485             |api_football|626               |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|4,245|FB        |21,486             |api_football|627               |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|4,481|FB        |21,487             |api_football|628               |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|4,525|FB        |21,488             |api_football|629               |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
|4,397|FB        |21,489             |api_football|630               |2024  |true   |3   |FB_BOOTSTRAP_V1|7                 |14                   |20                  |2026-03-23 16:29:18.405 +0100|
