|id   |provider        |sport_code|entity  |provider_league_id|season|run_group           |priority|status |attempts|last_attempt                 |next_run                     |created_at                   |updated_at                   |
|1,538|api_football         |FB        |players |362               |2022  |FOOTBALL_MAINTENANCE|20      |pending|0       |                             |2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|
|1,539|api_football         |FB        |teams   |364               |2022  |FOOTBALL_MAINTENANCE|20      |pending|0       |                             |2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|
|1,540|api_football         |FB        |fixtures|364               |2022  |FOOTBALL_MAINTENANCE|20      |pending|0       |                             |2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|
|1,542|api_football         |FB        |players |364               |2022  |FOOTBALL_MAINTENANCE|20      |pending|0       |                             |2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|
|1,543|api_football         |FB        |teams   |365               |2022  |FOOTBALL_MAINTENANCE|20      |pending|0       |                             |2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|
|1,544|api_football         |FB        |fixtures|365               |2022  |FOOTBALL_MAINTENANCE|20      |pending|0       |                             |2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|
|1,546|api_football         |FB        |players |365               |2022  |FOOTBALL_MAINTENANCE|20      |pending|0       |                             |2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|
|1,547|api_football         |FB        |teams   |371               |2022  |FOOTBALL_MAINTENANCE|20      |pending|0       |                             |2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|
|1,548|api_football         |FB        |fixtures|371               |2022  |FOOTBALL_MAINTENANCE|20      |pending|0       |                             |2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|
|1,550|api_football         |FB        |players |371               |2022  |FOOTBALL_MAINTENANCE|20      |pending|0       |                             |2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|
|1,551|api_football         |FB        |teams   |372               |2022  |FOOTBALL_MAINTENANCE|20      |pending|0       |                             |2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|
|1,552|api_football         |FB        |fixtures|372               |2022  |FOOTBALL_MAINTENANCE|20      |pending|0       |                             |2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|
|1,554|api_football         |FB        |players |372               |2022  |FOOTBALL_MAINTENANCE|20      |pending|0       |                             |2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|
|1,555|api_football         |FB        |teams   |373               |2022  |FOOTBALL_MAINTENANCE|20      |pending|0       |                             |2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|
|1,556|api_football         |FB        |fixtures|373               |2022  |FOOTBALL_MAINTENANCE|20      |pending|0       |                             |2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|
|1,558|api_football         |FB        |players |373               |2022  |FOOTBALL_MAINTENANCE|20      |pending|0       |                             |2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|
|1,559|api_football         |FB        |teams   |374               |2022  |FOOTBALL_MAINTENANCE|20      |pending|0       |                             |2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|
|1,560|api_football         |FB        |fixtures|374               |2022  |FOOTBALL_MAINTENANCE|20      |pending|0       |                             |2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|
|1,562|api_football         |FB        |players |374               |2022  |FOOTBALL_MAINTENANCE|20      |pending|0       |                             |2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|
|1,563|api_football         |FB        |teams   |382               |2022  |FOOTBALL_MAINTENANCE|20      |pending|0       |                             |2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|
|1,564|api_football         |FB        |fixtures|382               |2022  |FOOTBALL_MAINTENANCE|20      |pending|0       |                             |2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|
|1,566|api_football         |FB        |players |382               |2022  |FOOTBALL_MAINTENANCE|20      |pending|0       |                             |2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|
|1,567|api_football         |FB        |teams   |383               |2022  |FOOTBALL_MAINTENANCE|20      |pending|0       |                             |2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|
|1,568|api_football         |FB        |fixtures|383               |2022  |FOOTBALL_MAINTENANCE|20      |pending|0       |                             |2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|
|1,570|api_football         |FB        |players |383               |2022  |FOOTBALL_MAINTENANCE|20      |pending|0       |                             |2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|
|1,571|api_football         |FB        |teams   |388               |2022  |FOOTBALL_MAINTENANCE|20      |pending|0       |                             |2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|
|1,572|api_football         |FB        |fixtures|388               |2022  |FOOTBALL_MAINTENANCE|20      |pending|0       |                             |2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|
|1,574|api_football         |FB        |players |388               |2022  |FOOTBALL_MAINTENANCE|20      |pending|0       |                             |2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|
|1,575|api_football         |FB        |teams   |389               |2022  |FOOTBALL_MAINTENANCE    |20      |pending|0       |                             |2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|
|1,576|api_football         |FB        |fixtures|389               |2022  |FOOTBALL_MAINTENANCE    |20      |pending|0       |                             |2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|
|1,578|api_football         |FB        |players |389               |2022  |FOOTBALL_MAINTENANCE    |20      |pending|0       |                             |2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|
|1,579|api_football         |FB        |teams   |392               |2022  |FOOTBALL_MAINTENANCE    |20      |pending|0       |                             |2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|
|1,580|api_football         |FB        |fixtures|392               |2022  |FOOTBALL_MAINTENANCE    |20      |pending|0       |                             |2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|
|1,582|api_football         |FB        |players |392               |2022  |FOOTBALL_MAINTENANCE    |20      |pending|0       |                             |2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|
|1,583|api_football         |FB        |teams   |393               |2022  |FOOTBALL_MAINTENANCE    |20      |pending|0       |                             |2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|
|1,584|api_football         |FB        |fixtures|393               |2022  |FOOTBALL_MAINTENANCE    |20      |pending|0       |                             |2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|
|1,586|api_football         |FB        |players |393               |2022  |FOOTBALL_MAINTENANCE    |20      |pending|0       |                             |2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|
|1,587|api_football         |FB        |teams   |394               |2022  |FOOTBALL_MAINTENANCE    |20      |pending|0       |                             |2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|
|1,588|api_football         |FB        |fixtures|394               |2022  |FOOTBALL_MAINTENANCE    |20      |pending|0       |                             |2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|
|1,590|api_football         |FB        |players |394               |2022  |FOOTBALL_MAINTENANCE    |20      |pending|0       |                             |2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|
|1,591|api_football         |FB        |teams   |395               |2022  |FOOTBALL_MAINTENANCE    |20      |pending|0       |                             |2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|
|1,592|api_football         |FB        |fixtures|395               |2022  |FOOTBALL_MAINTENANCE    |20      |pending|0       |                             |2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|
|1,594|api_football         |FB        |players |395               |2022  |FOOTBALL_MAINTENANCE    |20      |pending|0       |                             |2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|
|1,595|api_football         |FB        |teams   |404               |2022  |FOOTBALL_MAINTENANCE    |20      |pending|0       |                             |2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|
|1,596|api_football         |FB        |fixtures|404               |2022  |FOOTBALL_MAINTENANCE    |20      |pending|0       |                             |2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|
|1,598|api_football         |FB        |players |404               |2022  |FOOTBALL_MAINTENANCE    |20      |pending|0       |                             |2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|
|1,599|api_football         |FB        |teams   |407               |2022  |FOOTBALL_MAINTENANCE    |20      |pending|0       |                             |2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|
|1,600|api_football         |FB        |fixtures|407               |2022  |FOOTBALL_MAINTENANCE    |20      |pending|0       |                             |2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|
|1,602|api_football         |FB        |players |407               |2022  |FOOTBALL_MAINTENANCE    |20      |pending|0       |                             |2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|
|1,603|api_football         |FB        |teams   |408               |2022  |FOOTBALL_MAINTENANCE    |20      |pending|0       |                             |2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|
|1,604|api_football         |FB        |fixtures|408               |2022  |FOOTBALL_MAINTENANCE    |20      |pending|0       |                             |2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|
|1,606|api_football         |FB        |players |408               |2022  |FOOTBALL_MAINTENANCE    |20      |pending|0       |                             |2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|
|1,607|api_football         |FB        |teams   |418               |2022  |FOOTBALL_MAINTENANCE    |20      |pending|0       |                             |2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|
|1,608|api_football         |FB        |fixtures|418               |2022  |FOOTBALL_MAINTENANCE    |20      |pending|0       |                             |2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|
|1,610|api_football         |FB        |players |418               |2022  |FOOTBALL_MAINTENANCE    |20      |pending|0       |                             |2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|
|1,611|api_football         |FB        |teams   |419               |2022  |FOOTBALL_MAINTENANCE    |20      |pending|0       |                             |2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|
|1,612|api_football         |FB        |fixtures|419               |2022  |FOOTBALL_MAINTENANCE    |20      |pending|0       |                             |2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|
|1,614|api_football         |FB        |players |419               |2022  |FOOTBALL_MAINTENANCE    |20      |pending|0       |                             |2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|
|1,615|api_football         |FB        |teams   |492               |2022  |FOOTBALL_MAINTENANCE    |20      |pending|0       |                             |2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|
|1,616|api_football         |FB        |fixtures|492               |2022  |FOOTBALL_MAINTENANCE    |20      |pending|0       |                             |2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|
|1,618|api_football         |FB        |players |492               |2022  |FOOTBALL_MAINTENANCE    |20      |pending|0       |                             |2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|
|1,619|api_football         |FB        |teams   |494               |2022  |FOOTBALL_MAINTENANCE    |20      |pending|0       |                             |2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|
|1,620|api_football         |FB        |fixtures|494               |2022  |FOOTBALL_MAINTENANCE    |20      |pending|0       |                             |2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|
|1,622|api_football         |FB        |players |494               |2022  |FOOTBALL_MAINTENANCE    |20      |pending|0       |                             |2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|
|1,623|api_football         |FB        |teams   |506               |2022  |FOOTBALL_MAINTENANCE    |20      |pending|0       |                             |2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|
|1,624|api_football         |FB        |fixtures|506               |2022  |FOOTBALL_MAINTENANCE    |20      |pending|0       |                             |2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|
|1,626|api_football         |FB        |players |506               |2022  |FOOTBALL_MAINTENANCE    |20      |pending|0       |                             |2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|
|1,627|api_football         |FB        |teams   |518               |2022  |FOOTBALL_MAINTENANCE    |20      |pending|0       |                             |2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|
|1,628|api_football         |FB        |fixtures|518               |2022  |FOOTBALL_MAINTENANCE    |20      |pending|0       |                             |2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|
|1,630|api_football         |FB        |players |518               |2022  |FOOTBALL_MAINTENANCE    |20      |pending|0       |                             |2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|
|1,631|api_football         |FB        |teams   |62                |2022  |FOOTBALL_MAINTENANCE    |20      |pending|0       |                             |2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|
|1,632|api_football         |FB        |fixtures|62                |2022  |FOOTBALL_MAINTENANCE    |20      |pending|0       |                             |2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|
|1,635|api_football         |FB        |teams   |664               |2022  |FOOTBALL_MAINTENANCE    |20      |pending|0       |                             |2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|
|1,636|api_football         |FB        |fixtures|664               |2022  |FOOTBALL_MAINTENANCE    |20      |pending|0       |                             |2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|
|1,638|api_football         |FB        |players |664               |2022  |FOOTBALL_MAINTENANCE    |20      |pending|0       |                             |2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|
|1,639|api_football         |FB        |teams   |685               |2022  |FOOTBALL_MAINTENANCE    |20      |pending|0       |                             |2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|
|1,640|api_football         |FB        |fixtures|685               |2022  |FOOTBALL_MAINTENANCE    |20      |pending|0       |                             |2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|
|1,642|api_football         |FB        |players |685               |2022  |FOOTBALL_MAINTENANCE    |20      |pending|0       |                             |2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|
|1,643|api_football         |FB        |teams   |79                |2022  |FOOTBALL_MAINTENANCE    |20      |pending|0       |                             |2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|
|1,644|api_football         |FB        |fixtures|79                |2022  |FOOTBALL_MAINTENANCE    |20      |pending|0       |                             |2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|
|1,647|api_football         |FB        |teams   |80                |2022  |FOOTBALL_MAINTENANCE    |20      |pending|0       |                             |2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|
|1,648|api_football         |FB        |fixtures|80                |2022  |FOOTBALL_MAINTENANCE    |20      |pending|0       |                             |2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|
|1,650|api_football         |FB        |players |80                |2022  |FOOTBALL_MAINTENANCE    |20      |pending|0       |                             |2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|
|1,651|api_football         |FB        |teams   |82                |2022  |FOOTBALL_MAINTENANCE    |20      |pending|0       |                             |2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|
|1,652|api_football         |FB        |fixtures|82                |2022  |FOOTBALL_MAINTENANCE    |20      |pending|0       |                             |2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|
|1,654|api_football         |FB        |players |82                |2022  |FOOTBALL_MAINTENANCE    |20      |pending|0       |                             |2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|
|1,655|api_football         |FB        |teams   |865               |2022  |FOOTBALL_MAINTENANCE    |20      |pending|0       |                             |2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|
|1,656|api_football         |FB        |fixtures|865               |2022  |FOOTBALL_MAINTENANCE    |20      |pending|0       |                             |2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|
|1,658|api_football         |FB        |players |865               |2022  |FOOTBALL_MAINTENANCE    |20      |pending|0       |                             |2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|
|1,659|api_football         |FB        |teams   |89                |2022  |FOOTBALL_MAINTENANCE    |20      |pending|0       |                             |2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|
|1,660|api_football         |FB        |fixtures|89                |2022  |FOOTBALL_MAINTENANCE    |20      |pending|0       |                             |2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|
|1,663|api_football         |FB        |teams   |891               |2022  |FOOTBALL_MAINTENANCE    |20      |pending|0       |                             |2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|
|1,664|api_football         |FB        |fixtures|891               |2022  |FOOTBALL_MAINTENANCE    |20      |pending|0       |                             |2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|
|1,666|api_football         |FB        |players |891               |2022  |FOOTBALL_MAINTENANCE    |20      |pending|0       |                             |2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|
|1,667|api_football         |FB        |teams   |942               |2022  |FOOTBALL_MAINTENANCE    |20      |pending|0       |                             |2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|
|1,668|api_football         |FB        |fixtures|942               |2022  |FOOTBALL_MAINTENANCE    |20      |pending|0       |                             |2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|
|1,670|api_football         |FB        |players |942               |2022  |FOOTBALL_MAINTENANCE    |20      |pending|0       |                             |2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|
|1,671|api_football         |FB        |teams   |943               |2022  |FOOTBALL_MAINTENANCE    |20      |pending|0       |                             |2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|
|1,672|api_football         |FB        |fixtures|943               |2022  |FOOTBALL_MAINTENANCE    |20      |pending|0       |                             |2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|
|1,646|api_football         |FB        |players |79                |2022  |FOOTBALL_MAINTENANCE    |20      |done   |0       |                             |2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|2026-04-08 08:43:01.269 +0200|
|1,634|api_football         |FB        |players |62                |2022  |FOOTBALL_MAINTENANCE    |20      |done   |0       |                             |2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|2026-04-08 08:44:19.444 +0200|
|1,662|api_football         |FB        |players |89                |2022  |FOOTBALL_MAINTENANCE    |20      |done   |0       |                             |2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|2026-04-08 08:45:41.472 +0200|
|1,674|api_football         |FB        |players |943               |2022  |FOOTBALL_MAINTENANCE    |20      |pending|0       |                             |2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|
|1,675|api_football         |FB        |teams   |946               |2022  |FOOTBALL_MAINTENANCE    |20      |pending|0       |                             |2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|
|1,676|api_football         |FB        |fixtures|946               |2022  |FOOTBALL_MAINTENANCE    |20      |pending|0       |                             |2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|
|1,678|api_football         |FB        |players |946               |2022  |FOOTBALL_MAINTENANCE    |20      |pending|0       |                             |2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|
|1,679|api_football         |FB        |teams   |95                |2024  |FOOTBALL_MAINTENANCE    |20      |pending|0       |                             |2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|
|1,680|api_football         |FB        |fixtures|95                |2024  |FOOTBALL_MAINTENANCE    |20      |pending|0       |                             |2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|
|1,683|api_football         |FB        |teams   |975               |2022  |FOOTBALL_MAINTENANCE    |20      |pending|0       |                             |2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|
|1,684|api_football         |FB        |fixtures|975               |2022  |FOOTBALL_MAINTENANCE    |20      |pending|0       |                             |2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|
|1,686|api_football         |FB        |players |975               |2022  |FOOTBALL_MAINTENANCE    |20      |pending|0       |                             |2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|
|1,687|api_football         |FB        |teams   |976               |2022  |FOOTBALL_MAINTENANCE    |20      |pending|0       |                             |2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|
|1,688|api_football         |FB        |fixtures|976               |2022  |FOOTBALL_MAINTENANCE    |20      |pending|0       |                             |2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|
|1,690|api_football         |FB        |players |976               |2022  |FOOTBALL_MAINTENANCE    |20      |pending|0       |                             |2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|
|1,691|api_football         |FB        |teams   |140               |2022  |FOOTBALL_MAINTENANCE_TOP|20      |pending|0       |                             |2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|
|1,692|api_football         |FB        |fixtures|140               |2022  |FOOTBALL_MAINTENANCE_TOP|20      |pending|0       |                             |2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|
|1,695|api_football         |FB        |teams   |39                |2022  |FOOTBALL_MAINTENANCE_TOP|20      |pending|0       |                             |2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|
|1,696|api_football         |FB        |fixtures|39                |2022  |FOOTBALL_MAINTENANCE_TOP|20      |pending|0       |                             |2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|
|1,699|api_football         |FB        |teams   |78                |2022  |FOOTBALL_MAINTENANCE_TOP|20      |pending|0       |                             |2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|
|1,700|api_football         |FB        |fixtures|78                |2022  |FOOTBALL_MAINTENANCE_TOP|20      |pending|0       |                             |2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|2026-03-22 11:55:26.056 +0100|
|1,211|api_football         |FB        |teams   |110               |2022  |FB_API_EXPANSION        |20      |done   |1       |2026-03-22 11:57:09.060 +0100|                             |2026-03-22 11:55:26.056 +0100|2026-03-22 11:57:13.645 +0100|
|1,230|api_football         |FB        |players |173               |2022  |FB_API_EXPANSION        |20      |done   |1       |2026-03-22 13:36:38.711 +0100|                             |2026-03-22 11:55:26.056 +0100|2026-03-22 13:36:57.451 +0100|
|1,238|api_football         |FB        |players |180               |2022  |FB_API_EXPANSION        |20      |done   |1       |2026-03-22 14:18:44.328 +0100|                             |2026-03-22 11:55:26.056 +0100|2026-03-22 14:19:02.672 +0100|
